T (K),"-CH3,neutral","-CH3,P-based","-CH3,N-based","-CH3,anion-based",-CH2-neutral,-CH2-P-based,-CH2-N-based,-CH2-anion-based,>CH-,>C<,-OH,-O-,-COOH,-COO-,-NH2,-NH-,>N-cation-based,>N-anion-based,>N-neutral,-CN,-F,-Br,-I,-Pcation-based,-Panion-based,-B,-S-, -SO2,=CH-, =C<, -O-, =N-
314.49,1,0,3,0,0,0,3,0,0,2,0,0,0,0,0,0,1,1,0,0,6,0,0,0,0,0,0,2,0,0,0,0
316.55,1,0,3,0,0,0,3,0,0,2,0,0,0,0,0,0,1,1,0,0,6,0,0,0,0,0,0,2,0,0,0,0
318.6,1,0,3,0,0,0,3,0,0,2,0,0,0,0,0,0,1,1,0,0,6,0,0,0,0,0,0,2,0,0,0,0
320.67,1,0,3,0,0,0,3,0,0,2,0,0,0,0,0,0,1,1,0,0,6,0,0,0,0,0,0,2,0,0,0,0
322.73,1,0,3,0,0,0,3,0,0,2,0,0,0,0,0,0,1,1,0,0,6,0,0,0,0,0,0,2,0,0,0,0
324.8,1,0,3,0,0,0,3,0,0,2,0,0,0,0,0,0,1,1,0,0,6,0,0,0,0,0,0,2,0,0,0,0
326.86,1,0,3,0,0,0,3,0,0,2,0,0,0,0,0,0,1,1,0,0,6,0,0,0,0,0,0,2,0,0,0,0
328.92,1,0,3,0,0,0,3,0,0,2,0,0,0,0,0,0,1,1,0,0,6,0,0,0,0,0,0,2,0,0,0,0
330.98,1,0,3,0,0,0,3,0,0,2,0,0,0,0,0,0,1,1,0,0,6,0,0,0,0,0,0,2,0,0,0,0
333.04,1,0,3,0,0,0,3,0,0,2,0,0,0,0,0,0,1,1,0,0,6,0,0,0,0,0,0,2,0,0,0,0
335.09,1,0,3,0,0,0,3,0,0,2,0,0,0,0,0,0,1,1,0,0,6,0,0,0,0,0,0,2,0,0,0,0
337.15,1,0,3,0,0,0,3,0,0,2,0,0,0,0,0,0,1,1,0,0,6,0,0,0,0,0,0,2,0,0,0,0
339.2,1,0,3,0,0,0,3,0,0,2,0,0,0,0,0,0,1,1,0,0,6,0,0,0,0,0,0,2,0,0,0,0
341.26,1,0,3,0,0,0,3,0,0,2,0,0,0,0,0,0,1,1,0,0,6,0,0,0,0,0,0,2,0,0,0,0
343.31,1,0,3,0,0,0,3,0,0,2,0,0,0,0,0,0,1,1,0,0,6,0,0,0,0,0,0,2,0,0,0,0
345.36,1,0,3,0,0,0,3,0,0,2,0,0,0,0,0,0,1,1,0,0,6,0,0,0,0,0,0,2,0,0,0,0
347.41,1,0,3,0,0,0,3,0,0,2,0,0,0,0,0,0,1,1,0,0,6,0,0,0,0,0,0,2,0,0,0,0
349.46,1,0,3,0,0,0,3,0,0,2,0,0,0,0,0,0,1,1,0,0,6,0,0,0,0,0,0,2,0,0,0,0
351.49,1,0,3,0,0,0,3,0,0,2,0,0,0,0,0,0,1,1,0,0,6,0,0,0,0,0,0,2,0,0,0,0
353.54,1,0,3,0,0,0,3,0,0,2,0,0,0,0,0,0,1,1,0,0,6,0,0,0,0,0,0,2,0,0,0,0
355.59,1,0,3,0,0,0,3,0,0,2,0,0,0,0,0,0,1,1,0,0,6,0,0,0,0,0,0,2,0,0,0,0
357.65,1,0,3,0,0,0,3,0,0,2,0,0,0,0,0,0,1,1,0,0,6,0,0,0,0,0,0,2,0,0,0,0
359.7,1,0,3,0,0,0,3,0,0,2,0,0,0,0,0,0,1,1,0,0,6,0,0,0,0,0,0,2,0,0,0,0
361.76,1,0,3,0,0,0,3,0,0,2,0,0,0,0,0,0,1,1,0,0,6,0,0,0,0,0,0,2,0,0,0,0
363.81,1,0,3,0,0,0,3,0,0,2,0,0,0,0,0,0,1,1,0,0,6,0,0,0,0,0,0,2,0,0,0,0
365.87,1,0,3,0,0,0,3,0,0,2,0,0,0,0,0,0,1,1,0,0,6,0,0,0,0,0,0,2,0,0,0,0
367.93,1,0,3,0,0,0,3,0,0,2,0,0,0,0,0,0,1,1,0,0,6,0,0,0,0,0,0,2,0,0,0,0
409.71,1,0,2,0,0,0,5,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
412.22,1,0,2,0,0,0,5,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
413.44,1,0,2,0,0,0,5,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
414.62,1,0,2,0,0,0,5,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
415.54,1,0,2,0,0,0,5,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
416.72,1,0,2,0,0,0,5,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
417.71,1,0,2,0,0,0,5,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
418.58,1,0,2,0,0,0,5,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
419.93,1,0,2,0,0,0,5,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
420.61,1,0,2,0,0,0,5,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
422.53,1,0,2,0,0,0,5,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
423.72,1,0,2,0,0,0,5,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
425.16,1,0,2,0,0,0,5,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
426.52,1,0,2,0,0,0,5,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
427.81,1,0,2,0,0,0,5,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
431.32,1,0,2,0,0,0,5,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
433.24,1,0,2,0,0,0,5,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
435.72,1,0,2,0,0,0,5,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
438.26,1,0,2,0,0,0,5,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
386.41,1,0,2,0,2,0,5,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
388.42,1,0,2,0,2,0,5,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
390.25,1,0,2,0,2,0,5,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
391.78,1,0,2,0,2,0,5,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
395.2,1,0,2,0,2,0,5,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
396.97,1,0,2,0,2,0,5,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
398.37,1,0,2,0,2,0,5,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
399.25,1,0,2,0,2,0,5,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
400.35,1,0,2,0,2,0,5,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
401.4,1,0,2,0,2,0,5,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
402.55,1,0,2,0,2,0,5,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
403.22,1,0,2,0,2,0,5,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
403.35,1,0,2,0,2,0,5,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
382.5,0,0,3,0,0,0,4,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
383.48,0,0,3,0,0,0,4,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
384.91,0,0,3,0,0,0,4,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
386.34,0,0,3,0,0,0,4,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
387.78,0,0,3,0,0,0,4,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
390.63,0,0,3,0,0,0,4,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
392.04,0,0,3,0,0,0,4,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
393.43,0,0,3,0,0,0,4,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
394.81,0,0,3,0,0,0,4,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
396.17,0,0,3,0,0,0,4,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
397.5,0,0,3,0,0,0,4,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
398.15,0,0,3,0,0,0,4,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
399.13,0,0,3,0,0,0,4,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
400.08,0,0,3,0,0,0,4,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
401.15,0,0,3,0,0,0,4,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
402.09,0,0,3,0,0,0,4,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
403.12,0,0,3,0,0,0,4,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
404.13,0,0,3,0,0,0,4,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
404.15,0,0,3,0,0,0,4,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
404.44,0,0,3,0,0,0,4,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
406.69,0,0,3,0,0,0,4,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
408.95,0,0,3,0,0,0,4,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
409.92,0,0,3,0,0,0,4,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
411.05,0,0,3,0,0,0,4,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
412.04,0,0,3,0,0,0,4,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
412.58,0,0,3,0,0,0,4,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
414.14,0,0,3,0,0,0,4,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
415.96,0,0,3,0,0,0,4,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
416.99,0,0,3,0,0,0,4,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
417.83,0,0,3,0,0,0,4,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
419.84,0,0,3,0,0,0,4,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
421.1,0,0,3,0,0,0,4,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
421.67,0,0,3,0,0,0,4,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
422.84,0,0,3,0,0,0,4,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
424.9,0,0,3,0,0,0,4,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
425.36,0,0,3,0,0,0,4,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
425.82,0,0,3,0,0,0,4,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
426.91,0,0,3,0,0,0,4,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
426.93,0,0,3,0,0,0,4,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
427.4,0,0,3,0,0,0,4,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
427.88,0,0,3,0,0,0,4,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
428.86,0,0,3,0,0,0,4,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
428.87,0,0,3,0,0,0,4,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
428.91,0,0,3,0,0,0,4,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
429.89,0,0,3,0,0,0,4,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
429.92,0,0,3,0,0,0,4,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
429.96,0,0,3,0,0,0,4,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
429.98,0,0,3,0,0,0,4,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
293.15,3,0,1,0,4,0,9,0,1,0,0,0,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
298.15,3,0,1,0,4,0,9,0,1,0,0,0,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
303.15,3,0,1,0,4,0,9,0,1,0,0,0,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
313.15,3,0,1,0,4,0,9,0,1,0,0,0,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
323.15,3,0,1,0,4,0,9,0,1,0,0,0,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
333.15,3,0,1,0,4,0,9,0,1,0,0,0,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
343.15,3,0,1,0,4,0,9,0,1,0,0,0,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
353.15,3,0,1,0,4,0,9,0,1,0,0,0,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
363.15,3,0,1,0,4,0,9,0,1,0,0,0,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
293.15,4,0,1,0,0,0,9,0,2,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
298.15,4,0,1,0,0,0,9,0,2,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
303.15,4,0,1,0,0,0,9,0,2,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
313.15,4,0,1,0,0,0,9,0,2,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
323.15,4,0,1,0,0,0,9,0,2,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
333.15,4,0,1,0,0,0,9,0,2,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
343.15,4,0,1,0,0,0,9,0,2,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
353.15,4,0,1,0,0,0,9,0,2,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
363.15,4,0,1,0,0,0,9,0,2,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
293.15,2,0,1,0,1,0,9,0,1,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
298.15,2,0,1,0,1,0,9,0,1,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
303.15,2,0,1,0,1,0,9,0,1,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
313.15,2,0,1,0,1,0,9,0,1,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
323.15,2,0,1,0,1,0,9,0,1,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
333.15,2,0,1,0,1,0,9,0,1,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
343.15,2,0,1,0,1,0,9,0,1,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
353.15,2,0,1,0,1,0,9,0,1,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
363.15,2,0,1,0,1,0,9,0,1,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
328.15,3,0,0,0,0,0,3,0,0,2,0,0,0,0,0,0,1,1,0,0,6,0,0,0,0,0,0,2,4,1,0,1
333.15,3,0,0,0,0,0,3,0,0,2,0,0,0,0,0,0,1,1,0,0,6,0,0,0,0,0,0,2,4,1,0,1
338.15,3,0,0,0,0,0,3,0,0,2,0,0,0,0,0,0,1,1,0,0,6,0,0,0,0,0,0,2,4,1,0,1
343.15,3,0,0,0,0,0,3,0,0,2,0,0,0,0,0,0,1,1,0,0,6,0,0,0,0,0,0,2,4,1,0,1
348.15,3,0,0,0,0,0,3,0,0,2,0,0,0,0,0,0,1,1,0,0,6,0,0,0,0,0,0,2,4,1,0,1
353.15,3,0,0,0,0,0,3,0,0,2,0,0,0,0,0,0,1,1,0,0,6,0,0,0,0,0,0,2,4,1,0,1
358.15,3,0,0,0,0,0,3,0,0,2,0,0,0,0,0,0,1,1,0,0,6,0,0,0,0,0,0,2,4,1,0,1
363.15,3,0,0,0,0,0,3,0,0,2,0,0,0,0,0,0,1,1,0,0,6,0,0,0,0,0,0,2,4,1,0,1
368.15,3,0,0,0,0,0,3,0,0,2,0,0,0,0,0,0,1,1,0,0,6,0,0,0,0,0,0,2,4,1,0,1
373.15,3,0,0,0,0,0,3,0,0,2,0,0,0,0,0,0,1,1,0,0,6,0,0,0,0,0,0,2,4,1,0,1
378.15,3,0,0,0,0,0,3,0,0,2,0,0,0,0,0,0,1,1,0,0,6,0,0,0,0,0,0,2,4,1,0,1
383.15,3,0,0,0,0,0,3,0,0,2,0,0,0,0,0,0,1,1,0,0,6,0,0,0,0,0,0,2,4,1,0,1
388.15,3,0,0,0,0,0,3,0,0,2,0,0,0,0,0,0,1,1,0,0,6,0,0,0,0,0,0,2,4,1,0,1
393.15,3,0,0,0,0,0,3,0,0,2,0,0,0,0,0,0,1,1,0,0,6,0,0,0,0,0,0,2,4,1,0,1
398.15,3,0,0,0,0,0,3,0,0,2,0,0,0,0,0,0,1,1,0,0,6,0,0,0,0,0,0,2,4,1,0,1
403.15,3,0,0,0,0,0,3,0,0,2,0,0,0,0,0,0,1,1,0,0,6,0,0,0,0,0,0,2,4,1,0,1
408.15,3,0,0,0,0,0,3,0,0,2,0,0,0,0,0,0,1,1,0,0,6,0,0,0,0,0,0,2,4,1,0,1
413.15,3,0,0,0,0,0,3,0,0,2,0,0,0,0,0,0,1,1,0,0,6,0,0,0,0,0,0,2,4,1,0,1
315.15,3,0,0,0,0,0,3,0,0,2,0,0,0,0,0,0,1,1,0,0,6,0,0,0,0,0,0,2,4,1,0,1
320.15,3,0,0,0,0,0,3,0,0,2,0,0,0,0,0,0,1,1,0,0,6,0,0,0,0,0,0,2,4,1,0,1
325.15,3,0,0,0,0,0,3,0,0,2,0,0,0,0,0,0,1,1,0,0,6,0,0,0,0,0,0,2,4,1,0,1
330.15,3,0,0,0,0,0,3,0,0,2,0,0,0,0,0,0,1,1,0,0,6,0,0,0,0,0,0,2,4,1,0,1
335.15,3,0,0,0,0,0,3,0,0,2,0,0,0,0,0,0,1,1,0,0,6,0,0,0,0,0,0,2,4,1,0,1
340.15,3,0,0,0,0,0,3,0,0,2,0,0,0,0,0,0,1,1,0,0,6,0,0,0,0,0,0,2,4,1,0,1
345.15,3,0,0,0,0,0,3,0,0,2,0,0,0,0,0,0,1,1,0,0,6,0,0,0,0,0,0,2,4,1,0,1
350.15,3,0,0,0,0,0,3,0,0,2,0,0,0,0,0,0,1,1,0,0,6,0,0,0,0,0,0,2,4,1,0,1
355.15,3,0,0,0,0,0,3,0,0,2,0,0,0,0,0,0,1,1,0,0,6,0,0,0,0,0,0,2,4,1,0,1
360.15,3,0,0,0,0,0,3,0,0,2,0,0,0,0,0,0,1,1,0,0,6,0,0,0,0,0,0,2,4,1,0,1
365.15,3,0,0,0,0,0,3,0,0,2,0,0,0,0,0,0,1,1,0,0,6,0,0,0,0,0,0,2,4,1,0,1
370.15,3,0,0,0,0,0,3,0,0,2,0,0,0,0,0,0,1,1,0,0,6,0,0,0,0,0,0,2,4,1,0,1
375.15,3,0,0,0,0,0,3,0,0,2,0,0,0,0,0,0,1,1,0,0,6,0,0,0,0,0,0,2,4,1,0,1
380.15,3,0,0,0,0,0,3,0,0,2,0,0,0,0,0,0,1,1,0,0,6,0,0,0,0,0,0,2,4,1,0,1
385.15,3,0,0,0,0,0,3,0,0,2,0,0,0,0,0,0,1,1,0,0,6,0,0,0,0,0,0,2,4,1,0,1
390.15,3,0,0,0,0,0,3,0,0,2,0,0,0,0,0,0,1,1,0,0,6,0,0,0,0,0,0,2,4,1,0,1
395.15,3,0,0,0,0,0,3,0,0,2,0,0,0,0,0,0,1,1,0,0,6,0,0,0,0,0,0,2,4,1,0,1
400.15,3,0,0,0,0,0,3,0,0,2,0,0,0,0,0,0,1,1,0,0,6,0,0,0,0,0,0,2,4,1,0,1
405.15,3,0,0,0,0,0,3,0,0,2,0,0,0,0,0,0,1,1,0,0,6,0,0,0,0,0,0,2,4,1,0,1
410.15,3,0,0,0,0,0,3,0,0,2,0,0,0,0,0,0,1,1,0,0,6,0,0,0,0,0,0,2,4,1,0,1
415.15,3,0,0,0,0,0,3,0,0,2,0,0,0,0,0,0,1,1,0,0,6,0,0,0,0,0,0,2,4,1,0,1
420.15,3,0,0,0,0,0,3,0,0,2,0,0,0,0,0,0,1,1,0,0,6,0,0,0,0,0,0,2,4,1,0,1
425.15,3,0,0,0,0,0,3,0,0,2,0,0,0,0,0,0,1,1,0,0,6,0,0,0,0,0,0,2,4,1,0,1
313.13,3,0,0,0,0,0,3,0,0,2,0,0,0,0,0,0,1,1,0,0,6,0,0,0,0,0,0,2,4,1,0,1
318.15,3,0,0,0,0,0,3,0,0,2,0,0,0,0,0,0,1,1,0,0,6,0,0,0,0,0,0,2,4,1,0,1
323.17,3,0,0,0,0,0,3,0,0,2,0,0,0,0,0,0,1,1,0,0,6,0,0,0,0,0,0,2,4,1,0,1
328.13,3,0,0,0,0,0,3,0,0,2,0,0,0,0,0,0,1,1,0,0,6,0,0,0,0,0,0,2,4,1,0,1
333.14,3,0,0,0,0,0,3,0,0,2,0,0,0,0,0,0,1,1,0,0,6,0,0,0,0,0,0,2,4,1,0,1
338.16,3,0,0,0,0,0,3,0,0,2,0,0,0,0,0,0,1,1,0,0,6,0,0,0,0,0,0,2,4,1,0,1
343.17,3,0,0,0,0,0,3,0,0,2,0,0,0,0,0,0,1,1,0,0,6,0,0,0,0,0,0,2,4,1,0,1
348.18,3,0,0,0,0,0,3,0,0,2,0,0,0,0,0,0,1,1,0,0,6,0,0,0,0,0,0,2,4,1,0,1
353.13,3,0,0,0,0,0,3,0,0,2,0,0,0,0,0,0,1,1,0,0,6,0,0,0,0,0,0,2,4,1,0,1
358.12,3,0,0,0,0,0,3,0,0,2,0,0,0,0,0,0,1,1,0,0,6,0,0,0,0,0,0,2,4,1,0,1
363.17,3,0,0,0,0,0,3,0,0,2,0,0,0,0,0,0,1,1,0,0,6,0,0,0,0,0,0,2,4,1,0,1
368.14,3,0,0,0,0,0,3,0,0,2,0,0,0,0,0,0,1,1,0,0,6,0,0,0,0,0,0,2,4,1,0,1
373.15,3,0,0,0,0,0,3,0,0,2,0,0,0,0,0,0,1,1,0,0,6,0,0,0,0,0,0,2,4,1,0,1
378.15,3,0,0,0,0,0,3,0,0,2,0,0,0,0,0,0,1,1,0,0,6,0,0,0,0,0,0,2,4,1,0,1
383.14,3,0,0,0,0,0,3,0,0,2,0,0,0,0,0,0,1,1,0,0,6,0,0,0,0,0,0,2,4,1,0,1
388.13,3,0,0,0,0,0,3,0,0,2,0,0,0,0,0,0,1,1,0,0,6,0,0,0,0,0,0,2,4,1,0,1
393.18,3,0,0,0,0,0,3,0,0,2,0,0,0,0,0,0,1,1,0,0,6,0,0,0,0,0,0,2,4,1,0,1
398.16,3,0,0,0,0,0,3,0,0,2,0,0,0,0,0,0,1,1,0,0,6,0,0,0,0,0,0,2,4,1,0,1
403.14,3,0,0,0,0,0,3,0,0,2,0,0,0,0,0,0,1,1,0,0,6,0,0,0,0,0,0,2,4,1,0,1
408.17,3,0,0,0,0,0,3,0,0,2,0,0,0,0,0,0,1,1,0,0,6,0,0,0,0,0,0,2,4,1,0,1
413.14,3,0,0,0,0,0,3,0,0,2,0,0,0,0,0,0,1,1,0,0,6,0,0,0,0,0,0,2,4,1,0,1
418.17,3,0,0,0,0,0,3,0,0,2,0,0,0,0,0,0,1,1,0,0,6,0,0,0,0,0,0,2,4,1,0,1
423.14,3,0,0,0,0,0,3,0,0,2,0,0,0,0,0,0,1,1,0,0,6,0,0,0,0,0,0,2,4,1,0,1
355.15,1,0,3,0,4,0,3,3,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
360.15,1,0,3,0,4,0,3,3,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
365.15,1,0,3,0,4,0,3,3,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
370.15,1,0,3,0,4,0,3,3,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
